id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
69.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.020147173,0.034230478,0.011733307,0.12976262,0.13684082
69.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.05167661,0.05366023,0.055396065,0.04630521,0.076826096
69.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.09384179,0.0761455,0.077517815,0.048944842
69.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.09983572,0.056882877,0.06343117,0.15079127
69.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.03133995,0.092177086,0.028383054,0.052864455,0.09475908
69.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.03664148,0.0812899,0.13894297,0.05524843,0.06960967
69.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.024870692,0.05364004,0.08813581
69.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.098031364,0.04783099,0.01030053,0.083224356
69.csv_Day8_23h30m,0.0,0.0,0.00793769,0.0,0.0,0.0,0.026244387,0.08645137,0.08450999
70.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.113258496,0.07525289,0.15630779,0.07783438
70.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.04729165,0.05512269,0.11512546,0.07547454
70.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0007075425,0.0,0.0,0.056193005,0.07620312
70.csv_Day7_1h30m,0.0,0.0,0.0,0.01982609,0.0,0.07741269,0.041596755,0.07739468,0.018569635
70.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.11435683,0.09649083,0.09754078,0.12704006
70.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.033785306,0.06182485,0.18197156,0.03940774,0.07252437
70.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.12434127,0.05181512,0.10352926
70.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.08917828,0.08001503,0.0,0.010693155,0.09268218
70.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.07085763,0.019489422,0.051066075,0.08684592
70.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.029316235,0.0,0.16428724,0.058519065,0.047217682
70.csv_Day7_5h00m,0.03529229,0.0,0.0,0.03705068,0.26133424,0.5120296,0.23853935,0.47414225,0.6362958
70.csv_Day7_5h30m,0.0,0.30632806,0.0,1.9889218,1.9699948,2.100403,2.2387886,2.284023,2.8140788
70.csv_Day7_6h00m,3.6602495,3.26093,3.0756376,6.5235224,6.8010936,7.0886636,7.442304,8.313619,9.2176075
70.csv_Day7_6h30m,7.674861,7.6147738,8.635521,13.72556,14.470734,16.135296,17.096306,18.5014,19.298819
70.csv_Day7_7h00m,12.424699,13.972347,17.00109,23.415632,24.106274,26.134789,28.754639,30.019922,30.516642
70.csv_Day7_7h30m,18.426466,22.62477,27.289518,34.41606,34.79771,36.565735,39.48534,40.868694,41.14083
70.csv_Day7_8h00m,23.12608,30.600681,35.938087,44.418243,44.790096,45.813892,49.479797,50.876766,51.288773
70.csv_Day7_8h30m,30.348766,38.689964,44.892204,54.306034,53.83099,54.180904,59.066658,60.132565,60.429585
70.csv_Day7_9h00m,34.664288,47.737617,53.49637,63.358646,62.12181,62.428604,67.86335,68.83056,68.840034
70.csv_Day7_9h30m,38.387596,51.74212,58.48563,69.25945,68.85062,68.42618,75.054665,75.82544,75.9553
70.csv_Day7_10h00m,38.884872,57.822094,64.18956,75.27095,74.60934,74.24576,81.37177,82.69674,82.80306
70.csv_Day7_10h30m,38.954403,61.562836,67.099594,77.64371,78.807884,78.94247,86.22005,87.91926,87.92685
70.csv_Day7_11h00m,35.330116,60.18177,68.71871,79.99437,80.07174,79.62853,89.204704,91.26425,91.62318
70.csv_Day7_11h30m,36.185432,62.665005,69.7238,80.4472,82.090485,82.30804,91.52731,93.89779,93.87477
70.csv_Day7_12h00m,31.872519,61.44686,69.113686,79.13033,81.57064,82.8775,92.32439,93.99899,94.18838
70.csv_Day7_12h30m,28.659552,57.20458,67.26834,76.742546,79.67144,82.45628,90.529236,92.931885,93.46448
70.csv_Day7_13h00m,24.859713,54.16073,63.850075,73.54434,78.40033,80.096146,88.2521,90.73857,90.99719
70.csv_Day7_13h30m,18.146221,51.40313,60.104237,68.55252,75.18471,76.7673,84.50523,87.03285,87.451355
70.csv_Day7_14h00m,19.796156,41.268803,53.72124,62.226456,67.61287,70.78648,79.70696,80.99024,82.09691
70.csv_Day7_14h30m,17.817774,39.905296,48.945946,55.731113,62.745083,65.71125,72.4843,74.560524,75.80471
70.csv_Day7_15h00m,14.56111,36.02863,44.092987,50.654533,55.945564,57.71963,64.6717,66.860535,67.92372
70.csv_Day7_15h30m,9.625436,28.482126,36.35291,40.841965,48.959587,50.99529,56.28203,57.825325,59.015137
70.csv_Day7_16h00m,6.5211453,21.713408,29.718334,33.10269,40.800423,43.034184,47.189228,48.290176,49.468227
70.csv_Day7_16h30m,2.9675894,14.5174885,22.648523,25.230608,32.53476,34.586216,37.742554,38.102474,39.462814
70.csv_Day7_17h00m,2.4187965,9.341266,14.202782,16.154696,21.375843,24.075464,27.268177,27.897589,29.468445
70.csv_Day7_17h30m,1.1418499,4.1653304,7.0825696,8.965207,12.426274,14.644459,16.43402,17.791956,18.743948
70.csv_Day7_18h00m,0.22194466,0.84453225,1.5795375,3.794495,5.2314644,6.4224744,6.957881,7.96506,8.715743
70.csv_Day7_18h30m,0.3119331,0.0,0.19438747,0.62877786,1.5305204,1.7482353,1.8627765,2.3013618,2.6855588
70.csv_Day7_19h00m,0.0031628595,0.0,0.0,0.0037114378,0.3016551,0.35949764,0.20481367,0.47037998,0.7040593
70.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.008267488,0.07348327,0.06294324,0.037848696
70.csv_Day7_20h00m,0.0,0.0,0.016405158,0.0,0.0,0.0530169,0.090468235,0.044660646,0.11465344
70.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.033613913,0.073439576,0.0966473,0.08063845
70.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.03315024,0.04394309,0.105016574,0.09536384,0.06934424
70.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.02325531,0.09992453,0.08739049,0.056608375,0.08313067
70.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.026222438,0.0,0.16703318,0.11735898,0.11582202
70.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.105758935,0.08672677,0.077684015,0.0692622
70.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.19001326,0.10020275,0.1251795,0.07447922,0.1169375
70.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.036227997,0.0,0.13541967,0.0009842534,0.08066011
70.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.01629519,0.006399952,0.0,0.06479703,0.09532441
70.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.024075827,0.0,0.047819085,0.13081858,0.17453729
70.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.074325465,0.032624256,0.09266842
70.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0849212,0.06692119,0.10091462,0.082662895,0.12301347
70.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.06906296,0.07833524,0.09331954
70.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.046500355,0.2150106,0.1290636,0.066531815
70.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.037861887,0.07150884,0.09969043
70.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.050763167,0.059810128,0.0341049,0.089803234
70.csv_Day8_4h00m,0.0,0.0,0.0,0.05387552,0.03532815,0.0,0.12001711,0.044837177,0.07149697
70.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0026979018,0.0,0.10220386,0.17396607,0.0925371
70.csv_Day8_5h00m,0.0,0.0,0.0,0.18625978,0.3611866,0.46325967,0.35286832,0.4377283,0.68830115
70.csv_Day8_5h30m,0.17254499,0.23281278,0.0,1.6276616,1.8457956,1.970334,2.1601884,2.6554508,3.0242455
70.csv_Day8_6h00m,2.4751794,2.802387,2.521182,6.1152577,6.2686186,7.1072726,7.3198147,8.520058,9.524565
70.csv_Day8_6h30m,5.4471173,6.0103073,7.7412357,12.614838,13.467623,15.958925,16.769053,18.65563,19.271034
70.csv_Day8_7h00m,10.038839,11.564816,14.975003,21.320606,22.809475,25.94289,27.88005,29.840458,30.436693
70.csv_Day8_7h30m,16.085054,19.30956,23.867619,31.416653,33.99901,36.063786,39.17735,40.666023,41.272236
70.csv_Day8_8h00m,19.465622,25.523655,31.759094,40.84995,43.810658,45.87919,49.391697,50.74601,51.21536
70.csv_Day8_8h30m,25.02857,32.64045,39.290867,48.67921,52.56696,54.38478,59.014492,60.39575,60.702915
70.csv_Day8_9h00m,27.73357,38.17399,46.09968,57.26403,59.266953,61.161324,66.982666,68.165276,68.43131
70.csv_Day8_9h30m,32.23322,41.61282,50.270897,62.82657,65.54595,67.111176,74.80195,75.571304,75.698296
70.csv_Day8_10h00m,34.013874,49.117992,58.25509,69.82952,72.25092,72.71164,80.31794,81.73898,82.088684
70.csv_Day8_10h30m,31.353895,49.52105,60.196457,71.00424,76.23406,76.829704,85.33062,87.00885,86.99189
70.csv_Day8_11h00m,29.683748,48.065628,60.271885,71.36455,76.60422,78.68865,88.549904,90.713066,90.98608
70.csv_Day8_11h30m,28.781406,47.408783,59.080444,70.505135,76.37325,80.40351,89.956696,92.737946,92.56678
70.csv_Day8_12h00m,24.573849,41.593365,58.106117,68.378914,75.77618,80.59691,90.43818,92.80323,93.43232
70.csv_Day8_12h30m,26.75559,44.837032,57.194607,67.54014,75.32687,81.365425,90.06557,92.654755,93.621414
70.csv_Day8_13h00m,22.26489,38.46195,51.21163,60.356884,73.57287,78.37972,87.29229,89.946594,90.68213
70.csv_Day8_13h30m,15.77485,36.794537,48.94109,57.906242,69.88922,75.277405,83.68701,85.94997,86.86371
70.csv_Day8_14h00m,18.341997,30.309095,43.666534,51.33668,63.135284,69.008446,78.200615,80.04587,81.277626
70.csv_Day8_14h30m,13.868498,31.58113,40.63293,47.87629,58.61742,63.90273,72.120186,73.980896,74.89648
70.csv_Day8_15h00m,10.527887,24.800049,31.870747,37.935867,49.468967,56.074337,63.155064,65.582535,67.04059
70.csv_Day8_15h30m,9.115383,22.207483,29.975529,34.40741,45.685658,49.774952,55.817867,57.439,58.750164
70.csv_Day8_16h00m,4.385479,14.582698,22.273775,25.806826,37.270264,40.901344,46.04441,47.560112,49.282516
70.csv_Day8_16h30m,3.1519227,13.170815,19.931698,22.424795,31.418242,33.649654,36.65456,38.058197,39.282204
70.csv_Day8_17h00m,2.318396,7.227832,12.004863,13.7952795,20.322338,23.175142,27.11537,27.900974,29.128477
70.csv_Day8_17h30m,1.0069752,3.2331936,6.014104,7.5291796,11.495201,13.924529,15.987359,17.995596,18.569908
70.csv_Day8_18h00m,0.3634825,1.0553333,1.3742353,3.4492974,4.945665,6.2452393,6.9244914,7.9572635,8.982382
70.csv_Day8_18h30m,0.20036837,0.0,0.09053471,0.7312082,1.4629122,1.5349694,1.7950488,2.3064046,2.8511617
70.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.20025134,0.24149822,0.43640035,0.7184981
70.csv_Day8_19h30m,0.0,0.0,0.0,0.043035977,0.06386778,0.032238655,0.051194943,0.13465533,0.1321318
70.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.057617508,0.062077835,0.049238026,0.04460471,0.052889034
70.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.102880746,0.081223086,0.073713444,0.044683117
70.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.060063675,0.07604393,0.04132095,0.1397432
70.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.01317621,0.10163211,0.031060614,0.026406154,0.06630847
70.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.10831922,0.07312249,0.12536451,0.027930373,0.0825149
70.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.018467579,0.0,0.020422587,0.06677489,0.07587641
70.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.11905312,0.035929434,0.008468537,0.08463599
70.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.03025277,0.08457322,0.0758518
71.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.049874578,0.050601747,0.10483273,0.04391691
71.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.020621069,0.01670625,0.04754377,0.03998693
71.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.010597121,0.02129892,0.03324799,0.06261181
71.csv_Day7_1h30m,0.0,0.0,0.0,0.03781504,0.015357515,0.032511942,0.033736862,0.04293325,0.018812181
71.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.04013832,0.067238495,0.07291147,0.07107016
71.csv_Day7_2h30m,0.0,0.0,0.0,0.016446337,0.005301319,0.024916586,0.084732845,0.034245837,0.03419623
71.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.06637918,0.028649233,0.075783744
71.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.041063026,0.022978041,0.001336541,0.0042166933,0.0711391
71.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.060941372,0.003650777,0.033063997,0.0683184
71.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.041988377,0.0,0.088897176,0.040679775,0.031391
71.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.01891645,0.13408816,0.018707242,0.08918499,0.13930812
71.csv_Day7_5h30m,0.0,0.0,0.0,0.118152164,0.31446126,0.0,0.23802096,0.11857534,0.20633204
71.csv_Day7_6h00m,0.0,0.0,0.06585423,0.0,0.29348505,0.0,0.11202158,0.22259407,0.56769663
71.csv_Day7_6h30m,0.0,0.2688956,0.042762667,0.0,0.22880355,0.8172816,0.7513145,1.232797,2.1220646
71.csv_Day7_7h00m,0.21271084,0.74327254,0.8478856,0.8726321,0.9279348,2.1150172,3.3025117,5.1076403,6.7969036
71.csv_Day7_7h30m,1.757235,3.4739406,3.539924,4.5356536,4.6953354,5.963011,8.116485,11.660613,14.369747
71.csv_Day7_8h00m,5.894435,9.983977,10.258475,12.097174,12.708953,13.503376,15.441435,19.523525,22.815607
71.csv_Day7_8h30m,9.554201,15.803251,17.459148,20.136112,21.204023,21.708319,24.643213,28.33852,31.64308
71.csv_Day7_9h00m,13.291074,22.202871,23.879168,27.34458,29.238714,29.980078,33.281075,36.65605,39.68854
71.csv_Day7_9h30m,15.82767,26.019901,29.031775,33.185184,36.48825,37.098976,41.04955,43.56802,46.501472
71.csv_Day7_10h00m,20.750118,33.181004,35.531013,40.453102,42.367023,43.13274,46.99387,49.567463,52.297287
71.csv_Day7_10h30m,22.024097,37.930893,40.28446,45.75718,47.729206,48.328667,52.028763,54.13007,56.481113
71.csv_Day7_11h00m,24.282936,40.25505,45.260616,50.963715,52.620552,52.51346,55.77278,57.44021,59.471207
71.csv_Day7_11h30m,24.528955,41.567196,45.625477,51.316692,53.97192,54.38884,57.298866,59.176334,60.975304
71.csv_Day7_12h00m,25.412378,42.44538,45.80766,51.976574,53.494774,54.63397,57.86252,58.933907,60.63277
71.csv_Day7_12h30m,24.173672,40.100166,45.25161,51.080135,52.195965,53.71619,56.60019,58.09706,59.963444
71.csv_Day7_13h00m,20.107426,37.256493,41.665695,47.35329,49.280525,50.8517,54.197823,55.35992,56.959652
71.csv_Day7_13h30m,18.081833,33.49395,37.475178,42.843987,45.774574,47.217007,50.26712,51.279305,52.839176
71.csv_Day7_14h00m,13.732903,29.81433,36.504135,41.54116,42.205414,43.48636,45.86481,46.02561,47.52631
71.csv_Day7_14h30m,13.975925,26.516582,30.884418,34.995735,36.094414,37.284462,38.876522,39.665077,41.40321
71.csv_Day7_15h00m,9.934331,21.824856,24.938643,28.589869,29.593437,30.23175,31.660076,32.208282,33.586243
71.csv_Day7_15h30m,7.655062,16.219183,18.731323,22.028086,21.535915,22.15038,23.378176,23.483099,25.010675
71.csv_Day7_16h00m,4.9801803,10.484586,11.733831,14.219899,13.393081,14.497008,15.648702,15.61842,16.702164
71.csv_Day7_16h30m,1.0091704,4.3485503,4.80258,6.409442,5.896681,7.017636,7.953544,7.4467397,8.585581
71.csv_Day7_17h00m,0.26362607,1.2554824,1.1955988,2.010237,1.4592872,2.2037208,2.7709074,2.4641786,3.7310333
71.csv_Day7_17h30m,0.0,0.0,0.13309474,0.15573843,0.11789075,0.70308805,0.5763184,0.5166564,1.002867
71.csv_Day7_18h00m,0.0,0.0,0.0,0.030595561,0.16203652,0.0,0.053607855,0.0,0.22367258
71.csv_Day7_18h30m,0.0,0.0,0.1207903,0.0,0.14309302,0.0,0.13792941,0.07323448,0.13475403
71.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.16899359,0.117982365,0.07062177,0.08311014,0.1382756
71.csv_Day7_19h30m,0.0,0.0,0.026253037,0.0,0.0,0.07988778,0.043007683,0.037033387,0.036458284
71.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.047020003,0.05355084,0.03319293,0.05837593
71.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.021973364,0.029983424,0.04758004,0.055025507
71.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.04365191,0.0,0.033253487,0.077350035,0.039489824
71.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.024608603,0.04589907,0.03615975,0.07319045
71.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.09615657,0.05755813,0.06950796
71.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.031084679,0.025222901,0.050528854,0.041159913
71.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.10813151,0.08449247,0.098530196,0.054134667,0.082706094
71.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.030390725,0.06920412,0.04174404,0.073765054
71.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0031253807,0.0030562878,0.0,0.029325835,0.04901714
71.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.06912778,0.07705746,0.11553818
71.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0064618476,0.0,0.06844969,0.0038154982,0.05750052
71.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.013329183,0.055426314,0.027209928,0.07161051,0.0839264
71.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.007957805,0.0,0.024945252,0.068024084,0.03570293
71.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.042609487,0.022621632,0.10478458,0.059766456,0.032674573
71.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.02073868,0.04026135,0.06027487
71.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.035367653,0.014959339,0.031260915,0.051211137
71.csv_Day8_4h00m,0.0,0.0,0.0,0.007326454,0.0,0.068130426,0.078629926,0.0100458115,0.03503059
71.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.038473606,0.02035262,0.07024287,0.09130067,0.05562534
71.csv_Day8_5h00m,0.0,0.0,0.0,0.032887105,0.084730156,0.11882357,0.057653435,0.06924266,0.0918253
71.csv_Day8_5h30m,0.0,0.0,0.0,0.08578323,0.22605953,0.0,0.1768977,0.2540656,0.20824537
71.csv_Day8_6h00m,0.0,0.18114989,0.029402874,0.004805453,0.12611891,0.21792142,0.08729833,0.097439885,0.46592608
71.csv_Day8_6h30m,0.0,0.069572985,0.16875002,0.0,0.14754862,0.9022826,0.7011926,1.313589,1.9556295
71.csv_Day8_7h00m,0.08492847,0.48601717,0.59253305,0.868318,0.880471,2.1573842,2.8890603,4.7682505,6.4264603
71.csv_Day8_7h30m,1.5658292,3.221194,2.9984004,4.202334,4.987405,5.9871893,7.8684325,11.015566,13.7937
71.csv_Day8_8h00m,5.231379,9.508174,9.694127,11.901363,12.719086,13.494773,15.13007,18.823727,22.076498
71.csv_Day8_8h30m,8.413668,15.202014,16.994364,19.716248,21.189968,21.864592,23.873936,27.248789,30.586542
71.csv_Day8_9h00m,11.247775,21.00473,23.974297,27.886618,29.53102,30.141941,32.57505,35.791622,38.95726
71.csv_Day8_9h30m,14.594059,24.704079,29.260561,33.96782,36.616497,37.273357,40.155125,42.79595,45.73924
71.csv_Day8_10h00m,20.390516,31.783762,35.622246,40.99867,42.15196,42.65687,46.03479,48.91041,51.867943
71.csv_Day8_10h30m,20.8894,36.078754,41.084915,46.933456,47.376156,47.8271,51.602577,53.65458,55.904156
71.csv_Day8_11h00m,21.624285,38.789642,45.77786,51.706314,51.973305,52.72493,55.06363,56.672672,58.865578
71.csv_Day8_11h30m,22.398407,39.3345,46.135246,52.4163,53.122276,54.624386,56.831425,58.82367,60.76052
71.csv_Day8_12h00m,21.959501,38.054874,48.169685,54.296265,53.55888,55.31856,57.26543,58.856537,60.851402
71.csv_Day8_12h30m,21.133366,37.51552,45.214817,51.103764,52.086082,54.421906,56.042854,57.647926,59.82483
71.csv_Day8_13h00m,19.986715,34.003807,41.06365,46.698566,49.112617,51.13949,53.31355,54.997025,56.740868
71.csv_Day8_13h30m,16.59022,29.53458,36.892067,42.479618,45.486595,47.95194,49.720966,50.796875,52.68619
71.csv_Day8_14h00m,14.705998,27.322073,35.289528,40.284023,41.576935,43.761093,45.25562,45.95689,47.890884
71.csv_Day8_14h30m,13.869215,25.268986,30.238876,34.923687,35.79269,37.701717,38.719807,39.16988,41.121197
71.csv_Day8_15h00m,9.552027,19.91234,23.19596,27.277142,28.820473,30.912931,31.215439,31.793419,33.71764
71.csv_Day8_15h30m,7.7258954,14.31011,17.397467,20.684958,20.869364,22.148651,22.9346,23.494501,25.466368
71.csv_Day8_16h00m,4.414962,9.226515,10.223047,13.118096,12.945571,14.134294,14.898598,15.251128,17.293678
71.csv_Day8_16h30m,1.0994184,3.9450595,4.2322807,6.0758452,6.022588,6.704345,7.280778,7.789708,9.261014
71.csv_Day8_17h00m,0.35625005,1.1529701,0.97611463,2.0808387,1.7188833,2.2753897,2.759459,2.8453665,4.00833
71.csv_Day8_17h30m,0.0,0.0,0.01810059,0.16586569,0.0,0.5466108,0.31120774,0.66463965,1.0488367
71.csv_Day8_18h00m,0.0,0.0,0.0,0.05786114,0.0140695125,0.05529113,0.11939806,0.0,0.3282639
71.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.07720037,0.0,0.13579054,0.104382694,0.15085454
71.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.06318653,0.088448234,0.0503462,0.18125203
71.csv_Day8_19h30m,0.0,0.0,0.0,0.010726357,0.0,0.08595542,0.008631153,0.058874857,0.08164394
71.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.012365917,0.023122834,0.022390688,0.03493856,0.027280265
71.csv_Day8_20h30m,0.0,0.0,0.0,0.026273612,0.0,0.062610865,0.03479484,0.052964225,0.035497505
71.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.026140839,0.028877858,0.027814412,0.093786925
71.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.08955716,0.02575139,0.02665788,0.038635757
71.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.050226044,0.04848894,0.065612756,0.0077562034,0.07042085
71.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.010377048,0.02988277,0.03353758
71.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.049277596,0.0,0.01596274,0.054562807
71.csv_Day8_23h30m,0.0,0.0,0.0,0.0044908337,0.0,0.011450756,0.045475043,0.0526649,0.059608243
72.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.055575106,0.05733217,0.113497876,0.049995467
72.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.01764837,0.019230112,0.0580068,0.04767231
72.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.012086475,0.031569667,0.061642483
72.csv_Day7_1h30m,0.0,0.0,0.0,0.030702552,0.0072543714,0.037107974,0.036270577,0.046683554,0.017556248
72.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.035639495,0.062238056,0.07324919,0.07248997
72.csv_Day7_2h30m,0.0,0.0,0.0,0.023514725,0.013927884,0.024714448,0.092108846,0.032098513,0.037608307
72.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.07842501,0.03598152,0.07831861
72.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.05909966,0.036565933,0.0,0.0,0.06137434
72.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.05159684,0.00854139,0.031740364,0.06667863
72.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.037250463,0.0,0.105257414,0.039297827,0.035665505
72.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.08110888,0.0137876235,0.09305813,0.15016843
72.csv_Day7_5h30m,0.0,0.0,0.0,0.053488933,0.28246677,0.0,0.29599258,0.18489024,0.32244247
72.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.3657708,0.06795339,0.36648175,0.42326856,0.8256547
72.csv_Day7_6h30m,0.0,0.24173291,0.15274543,0.26789334,0.8260405,1.5185194,2.2417896,2.4686155,3.1691518
72.csv_Day7_7h00m,0.6265855,0.7456252,1.2848914,2.188269,2.3246377,3.7294831,6.5930953,7.9075418,8.98077
72.csv_Day7_7h30m,1.9582415,2.8591065,4.0636816,6.706392,6.9782457,8.622041,12.916056,15.547441,17.059877
72.csv_Day7_8h00m,4.6739845,7.9541736,9.866241,13.749543,15.104631,16.542906,20.991364,23.954021,25.941435
72.csv_Day7_8h30m,7.227039,12.366339,15.884847,21.095932,23.257532,24.64896,30.201647,32.616623,34.45254
72.csv_Day7_9h00m,9.433173,17.030485,21.319162,27.76342,31.13864,32.981796,38.9338,40.87335,42.37361
72.csv_Day7_9h30m,11.383349,19.973822,25.604433,32.915897,38.067486,39.951458,46.61874,47.812183,49.36747
72.csv_Day7_10h00m,14.571929,25.847778,31.421883,39.813267,43.930016,46.029217,52.519028,53.818363,55.34402
72.csv_Day7_10h30m,15.182455,28.780142,34.62967,43.426636,48.48463,50.775482,57.266712,58.414925,59.857513
72.csv_Day7_11h00m,16.33426,30.037,38.136475,46.894325,52.314293,54.080963,60.523453,61.52664,62.98577
72.csv_Day7_11h30m,16.121664,30.979979,38.22781,46.98356,53.470257,55.858788,62.134575,63.35165,64.63725
72.csv_Day7_12h00m,16.73819,31.307068,38.14608,47.320374,52.94781,56.14448,62.70472,63.324642,64.85247
72.csv_Day7_12h30m,15.979208,30.08621,38.097458,46.93849,51.82272,55.34697,61.359978,62.3264,63.972263
72.csv_Day7_13h00m,13.841405,27.96635,35.06201,43.528866,49.184322,52.599506,58.995018,59.819286,61.313446
72.csv_Day7_13h30m,12.226963,24.889235,31.494488,39.474277,45.744503,48.98126,55.146446,55.997124,57.579933
72.csv_Day7_14h00m,10.341265,23.094614,31.485275,39.106007,42.79989,45.732555,51.309006,51.310856,53.01683
72.csv_Day7_14h30m,8.987421,19.161394,25.62492,31.917793,36.25871,39.158157,44.015827,44.753677,46.704113
72.csv_Day7_15h00m,6.0682864,15.109249,20.160015,25.603756,29.387964,31.572,36.442616,37.344322,39.13542
72.csv_Day7_15h30m,4.5172257,11.637789,15.834247,20.857134,22.8122,24.603699,28.758995,29.266962,31.292536
